
2025-05-10 08:56:37
涨停股统计信息：
建议仓位	涨停数(今/昨)	封板率(今/昨)	涨幅(今/昨)	跌停数(今/昨)
78	58/104	52.25%/74.82%	0.79%/1.33%	8/9

2025-05-10 08:56:37
强势板块信息：
板一/板数/高度	板二/板数/高度	板三/板数/高度	板四/板数/高度	板五/板数/高度
央国企改革/10/4天4板	军工/9/3天3板	西部大开发/5/3天3板	电商概念/4/4天4板	医疗器械概念/4/3天3板

2025-05-10 08:56:39
龙头股信息：
代码	名称	板块	高度	标签	警告
002809	红墙股份	 雄安新区	14天8板	14天8板,雄安新区,化学制品	7/7/20250507
002006	精工科技	 -1.31%	 11.19	230	127	-196	-189	 3.0	T1	 8.55%	碳纤维,人形机器人           	2+-2          
001316	润贝航科	 -1.48%	 10.43	 89	-13	   0	  33	-4.0	T4	21.02%	14天8板,贸易行业,大飞机      	0+10          
603809	豪能股份	 -1.72%	 12.78	209	-27	 395	-241	 3.0	T1	-2.33%	昨日首板,减速器,机器人概念      	3+71          
600392	盛和资源	  -1.9%	  9.77	203	138	-138	 756	-3.0	T1	11.81%	稀土永磁,苹果概念           	24+134        
002639	雪人股份	 -2.09%	  5.87	172	 18	  34	 258	 0.0	T1	 8.68%	数据中心,油气设服           	1+50          
300255	常山药业	  -2.4%	 17.08	158	 52	 121	 313	-6.0	T1	34.28%	创新药人气龙头,化学制药,雄安新区   	0+0           
002255	海陆重工	 -3.54%	 -4.67	143	 23	 -48	  46	 4.0	T1	 4.57%	电源设备,可控核聚变          	42-2/3+37     
002272	川润股份	 -3.74%	 16.35	234	-28	-144	-109	-1.0	T2	11.05%	超超临界发电人气龙头,工程机械概念,液冷	40-3/1+36     
001696	宗申动力	 -3.75%	  5.55	118	-21	 247	 439	 3.0	T1	13.74%	地摊经济人气龙头,交运设备,汽车一体化压	222-52/13+157 
302132	中航成飞	 -3.99%	  6.23	  3	 -2	 767	 615	-2.0	T1	13.03%	昨日首板,DeepSeek概念,人形机器	372-186/31+155
000811	冰轮环境	 -4.12%	 -1.19	195	 59	2743	1410	 3.0	T1	-0.34%	昨日首板,液冷概念,熔盐储能      	14+47         
002094	青岛金王	 -4.17%	-15.96	157	-35	 -27	  75	 2.0	T1	 1.74%	化债(AMC)概念,跨境支付      	41-9/5+27     
600105	永鼎股份	 -4.19%	  8.23	128	  5	  -3	 158	-1.0	T1	14.56%	磁悬浮概念人气龙头,大数据,超导概念  	80-22/5+53    
603011	合锻智能	 -4.23%	  5.89	231	 25	 -18	 333	-1.0	T1	 14.8%	算力概念,Chiplet概念      	42-15/1+26    
002599	盛通股份	 -4.48%	  4.79	218	 -9	 553	 120	 3.0	T1	 1.51%	昨日首板,DeepSeek概念,腾讯云 	45-5/2+38     
000681	视觉中国	 -4.49%	  7.02	 83	 -2	 290	  -7	-2.0	T1	 0.29%	昨日首板,Sora概念,AI智能体   	161-44/6+111  
002130	沃尔核材	 -4.76%	  4.98	 84	 -9	 327	 246	-1.0	T1	 5.18%	昨日首板,超导概念,铜缆高速连接    	310-35/41+234 
002471	中超控股	  -4.8%	 13.89	 44	-18	  -5	  20	-2.0	T4	21.21%	5天4板,智能电网,机器人概念     	0+0           
000981	山子高科	 -4.83%	  5.71	101	-12	 194	  37	 3.0	T1	 5.62%	昨日首板,减速器,国产芯片       	155-43/33+79  
603300	海南华铁	 -4.89%	 11.76	 73	  4	 -46	 -16	-6.0	T1	 6.67%	大股东增持,算力概念,AIGC概念   	197-45/28+124 
300091	金通灵：	 -4.93%	  5.58	199	 -6	1716	1790	-7.0	T1	 4.98%	昨日首板,军民融合,发电机概念     	3+21          
600679	上海凤凰	 -5.17%	  -1.8	242	 -5	1080	 570	-3.0	T1	 2.02%	昨日首板,共享经济,交运设备      	78-28/4+46    
000759	中百集团	 -5.48%	 -1.96	127	-20	 417	 373	-2.0	T1	 3.96%	昨日首板,免税概念,商业百货      	67-31/2+34    
002640	跨境通：	 -5.61%	 -3.19	 71	  1	 134	 131	-2.0	T1	-5.37%	昨日首板,无线耳机,拼多多概念     	1+54          
600589	大位科技	 -6.06%	 17.76	 76	 -2	 -39	 -11	-1.0	T1	 9.32%	算力概念,互联网服务          	27+48         
002065	东华软件	 -6.16%	  3.73	 53	-26	 194	 101	-8.0	T1	 2.45%	昨日首板,腾讯云,DRG/DIP    	377-96/39+242 
600693	东百集团	 -6.29%	  1.89	187	-31	 693	 605	-2.0	T1	 0.46%	昨日首板,免税概念,商业百货      	54-33/3+18    
002342	巨力索具	 -6.36%	   6.8	149	 -1	 195	 291	-1.0	T1	14.63%	通用设备,军民融合           	2+45          
002593	日上集团	 -6.55%	  2.56	186	  2	1419	1171	 1.0	T1	 2.97%	昨日首板,物联网,华为概念       	0+26          
002427	尤夫股份	 -7.41%	-20.45	197	-37	 -37	  66	-2.0	T1	 -3.3%	海洋经济人气龙头,央国企改革,海洋经济 	0+0           
002490	山东墨龙	 -7.59%	  7.13	 62	 -7	 143	1004	-2.0	T3	17.98%	4天3板,页岩气,油气设服       	0+20          
601086	国芳集团	 -7.87%	-18.27	 78	 -9	   5	  -2	-3.0	T1	 1.77%	参股券商人气龙头,新零售,商业百货   	0+8           
002124	天邦食品	 -8.36%	 -4.09	126	  2	 439	 169	-5.0	T1	-6.05%	昨日首板,长江三角,抖音小店      	5+52          
002963	豪尔赛：	 -9.99%	  7.85	 59	 56	3076	3808	-8.0	T2	13.37%	国产芯片,智慧灯杆           	0+8           
002165	红宝丽：	-10.02%	  7.53	  7	 -2	  19	  20	-3.0	T1	 7.72%	装配建筑人气龙头,新材料,环氧丙烷   	2+27          
300994	久祺股份	-10.95%	   3.8	178	-13	 325	 218	-8.0	T1	 5.05%	昨日首板,体育产业,交运设备      	0+0           
300032	金龙机电	-12.67%	 15.83	153	-35	 917	1479	-6.0	T1	14.39%	昨日首板,OLED,智能穿戴      	37-6/3+28     

2025-05-10 08:58:21
上证神奇九转指数情况：
代码	名称	涨幅(周)	九转(周)	涨幅(日)	九转(日)	涨幅(30分)	九转(30分)	涨幅(15分)	九转(15分)
000001	上证指数	 -3.11%	-2.0	 -0.23%	-3.0	  0.19%	-3.0	  0.04%	 5.0
000001	上证指数	  1.19%	-3.0	  1.13%	 1.0	  0.08%	-4.0	 -0.11%	 6.0
000001	上证指数	  0.56%	-4.0	  0.80%	 2.0	  0.10%	 1.0	 -0.09%	-1.0
000001	上证指数	 -0.49%	-5.0	  0.28%	 3.0	 -0.19%	 2.0	  0.02%	-2.0
000001	上证指数	  1.92%	 1.0	 -0.30%	 4.0	 -0.03%	-1.0	 -0.05%	-3.0

2025-05-10 08:58:21
深证神奇九转指数情况：
代码	名称	涨幅(周)	九转(周)	涨幅(日)	九转(日)	涨幅(30分)	九转(30分)	涨幅(15分)	九转(15分)
399001	深证综指	 -5.13%	-4.0	  0.51%	1.0	  0.20%	-5.0	  0.14%	 4.0
399001	深证综指	 -0.54%	-5.0	  1.84%	2.0	  0.21%	-6.0	 -0.12%	 5.0
399001	深证综指	  1.38%	-6.0	  0.22%	3.0	  0.21%	 1.0	 -0.10%	-1.0
399001	深证综指	 -0.17%	-7.0	  0.93%	4.0	 -0.23%	 2.0	  0.04%	-2.0
399001	深证综指	  2.29%	 1.0	 -0.69%	5.0	 -0.04%	 3.0	 -0.08%	-3.0

2025-05-10 08:58:29
人气排名100短期神奇指数低点：
代码	名称	收盘	涨幅	成交量	成交额	九转	人气排名	人气较昨日变动	标签	股本	涨停历史
301090	 华润材料	 7.31	-0.27%	 5455	 0.04	-1.0	2264	2142	娃哈哈概念市值龙头,央国企改革,娃哈哈概	6+14        	1+100%+1.3%
603297	 永新光学	 88.4	-0.07%	  775	0.069	-9.0	2363	1715	空间站概念成长龙头,增强现实,光刻机(胶	7+35        	 7+57%+2.8%
603093	 南华期货	12.34	  0.0%	 7022	0.087	-1.0	2071	1639	参股期货,多元金融           	8+16        	 5+80%+3.1%
600037	 歌华有线	 7.11	-0.14%	13283	0.094	-1.0	1978	1351	文化传媒,云计算            	6+56        	        nan
600628	 新世界：	 7.27	-0.41%	26478	0.193	-1.0	 980	1189	商业百货,退税商店           	5+23        	 6+83%+6.7%
300221	 银禧科技	 8.84	-0.56%	49019	0.434	-1.0	 517	 998	碳纤维,智能穿戴            	1+39        	        nan
002222	 福晶科技	34.48	 0.09%	 7565	0.261	 0.0	 678	 897	虚拟现实,增强现实           	6+138       	 4+50%+0.6%
300224	 正海磁材	13.03	-0.23%	22533	0.294	 0.0	 947	 890	新能源车,人形机器人          	121-51/12+58	1+0%+-10.6%
300430	 诚益通：	17.34	-0.52%	16325	0.284	-1.0	 712	 866	DeepSeek概念,人脑工程     	0+40        	 1+0%+-5.6%
600196	 复星医药	23.52	-0.17%	22144	0.521	-8.0	 432	 756	青蒿素业绩龙头,机器人概念,DeepSe	68+243      	1+100%+5.5%
301248	 杰创智能	21.69	-0.18%	11625	0.252	-1.0	1825	 737	高管增持,算力概念,DeepSeek概念	1+20        	 2+50%+1.2%
600201	 生物股份	 6.98	-0.14%	23034	0.161	-7.0	2400	 728	农药兽药,人工智能           	78-9/12+57  	        nan
603341	 龙旗科技	40.56	  0.5%	 6250	0.253	 1.0	1721	 699	AI眼镜,智能穿戴           	0+0         	3+33%+-2.3%
603327	 福蓉科技	11.59	 0.17%	 5347	0.062	-7.0	2626	 692	AI手机,荣耀概念           	3+20        	1+100%+3.5%
603392	 万泰生物	64.73	-0.23%	 5392	0.349	-7.0	1906	 675	病毒防治市值龙头,医疗器械概念,体外诊断	27+190      	        nan
002645	 华宏科技	 7.88	-0.13%	14425	0.114	-1.0	1968	 627	汽车拆解,人工智能           	1+25        	4+50%+-0.4%
300338	*ST开元	 4.21	-0.71%	11135	0.047	-9.0	2050	 624	百度概念,ChatGPT概念      	0+15        	 5+60%+4.5%
